Title,Abstract,StoreId,ArticleType,Authors,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,FindACopy,Database
DETAILED OFFICIAL DISPATCH.,"Edwin M. Stanton Secretary of War: SIR: On the 23d instant, at 11 A.M., Gen. GRANT ordered a demonstration against Mission Ridge, to develop the force holding it. The troops marched out, formed in order, and advanced in line of battle, as if on parade.",91776460,Historical Newspapers,," Copyright New York Times Company Nov 30, 1863"," 78711949 , 1446189 , 113715", front_page," Nov 30, 1863",0362-4331, English, English, 1," New York, N.Y.","Nov 30, 1863",New York Times (1857-1922),1863,http://search.proquest.com/docview/91776460?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=DETAILED+OFFICIAL+DISPATCH.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1863-11-30&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
DETAILED OFFICIAL DISPATH.,"SIR: On the 23d instant, at 11 A. M., Gen. GRANT ordered a demonstration against Mission Ridge, to develop the force holding it. The troops marched out, formed in order, and advanced in line of battle, as if on parade.",91804982,Historical Newspapers," Edwin M. Stanton, Secretary of War:
Edwin M. Stanton, Secretary of War:"," Copyright New York Times Company Nov 29, 1863"," 78711846 , 1446188 , 113715", front_page," Nov 29, 1863",0362-4331, English, English, 1," New York, N.Y.","Nov 29, 1863",New York Times (1857-1922),1863,http://search.proquest.com/docview/91804982?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=DETAILED+OFFICIAL+DISPATH.%3A+GEN.+BURNSIDE%27S+SITUATION.+INTERESTING+STATEMENTS+BY+COL.+LEISURE.+A+DISPATCH+FROM+PARSON+BROWNLOW.&amp;rft.au=Edwin+M.+Stanton%2C+Secretary+of+War%3A&amp;rft.aulast=Edwin+M.+Stanton&amp;rft.aufirst=Secretary+of&amp;rft.date=1863-11-29&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
GRANT'S VICTORY,"An official statement of our losses in the recent battles at Chattanooga was received here this morning. Onr casualties in killed and wounded on the 23d, 24th and 25th, were but little over-three thousand at the storming of Lookout Mountain, and at the assault upon Missionary Ridge about two hundred.",91770556,Historical Newspapers,," Copyright New York Times Company Nov 29, 1863"," 78711845-1 , 1446188 , 113715", front_page," Nov 29, 1863",0362-4331, English, English, 1," New York, N.Y.","Nov 29, 1863",New York Times (1857-1922),1863,http://search.proquest.com/docview/91770556?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=GRANT%27S+VICTORY%3A+DETAILED+OFFICIAL+REPORT+OF+THE+OPERATIONS.+DISPATCH+FROM+GEN.+MEIGS+TO+SECRETARY+STANTON.+GRAPHIC+ACCOUNTS+OF+THE+THREE+DAYS%27+FIGHTING.+THE+PRELIMINARY+MOVEMENTS+A+SURPRISE+TO+THE+REBELS.+THE+BEST+DIRECTED+AND+BEST+ORDERED+BATTLE+OF+THE+WAR.GLORIOUS+CONDUCT+OF+OUR+TROOPS.OUR+ENTIRE+LOSS+OFFICIALLY+REPORTED+AT+ABOUT+THREE+THOUSAND.OUR+SPECIAL+WASHINGTON+DISPATCH.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1863-11-29&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE WESTERN VICTORY.,The following has been received at the headquarters of the army here:,91689014,Historical Newspapers,," Copyright New York Times Company Nov 28, 1863"," 78711718 , 1446187 , 113715", article," Nov 28, 1863",0362-4331, English, English, 3," New York, N.Y.","Nov 28, 1863",New York Times (1857-1922),1863,http://search.proquest.com/docview/91689014?accountid=13567, 3,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+WESTERN+VICTORY.%3A+CONFIRMATION+OF+THE+GLORIOUS+NEWS.+BRAGG%27S+OVERWHELMING+DEFEAT.+HIS+ARMY+CRUMBLING+AWAY+AND+SURRENDERING+BY+SQUADS.+THE+REBEL+TROOPS+CANNOT+BE+MADE+TO+RALLY.+IMMENSE+ADDITIONS+TO+OUR+CAPTURES.+SIXTY-FOUR+PIECES+OF+CANNON+IN+OUR+HANDS.+BRILLIANT+RAID+UPON+THE+EAST+TENNESSEE+RAILROAD.+LONGSTREET%27S+COMMUNICATION+CUT+AND+HIS+FORCE+IN+IMMINENT+PERIL.+GENERAL+GRANT+VIGOROUSLY+FOLLOWING+THE+PANICSTRICKEN+MOB.OUR+LOSS+NOT+OVER+THREE+THOUSAND.OFFICIAL+DISPATCH+FROM+GEN.+GRANT.+REPORTS+FROM+CHATTANOOGA.+ANOTHER+DISPATCH.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1863-11-28&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=3&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE GREAT WEEK OF THE WAR.,"The operations at Chattanooga during the present week have been of such all-absorbing interest, and the details have been so meagre, that we reproduce, in consecutive form, the official dispatches of Gens. GRANT and THOMAS. They comprise a brief and modest, but very eloquent history of the completest victory of the war:",91748215,Historical Newspapers," FROM GENS. GRANT AND THOMAS.
FROM GENS. GRANT AND THOMAS."," Copyright New York Times Company Nov 28, 1863"," 78711719-1 , 1446187 , 113715", article," Nov 28, 1863",0362-4331, English, English, 3," New York, N.Y.","Nov 28, 1863",New York Times (1857-1922),1863,http://search.proquest.com/docview/91748215?accountid=13567, 3,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+GREAT+WEEK+OF+THE+WAR.%3A+GRANT%27S+VICTORY+AT+CHATTANOOGA.+OFFICIAL+RECORD+OF+OPERATIONS+DISPATCHES&amp;rft.au=FROM+GENS.+GRANT+AND+THOMAS.&amp;rft.aulast=FROM+GENS.+GRANT+AND+THOMAS.&amp;rft.aufirst=&amp;rft.date=1863-11-28&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=3&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
LATE SOUTHERN NEWS.,"We have full files of Richmond papers from the 17th to the 24th, inclusive, from which we take the following interesting intelligence:",91774931,Historical Newspapers,," Copyright New York Times Company Nov 27, 1863"," 78711617 , 1446186 , 113715", front_page," Nov 27, 1863",0362-4331, English, English, 1," New York, N.Y.","Nov 27, 1863",New York Times (1857-1922),1863,http://search.proquest.com/docview/91774931?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=LATE+SOUTHERN+NEWS.%3A+REBEL+REPORTS+FROM+EAST+TENNESSEE+DISCOVERY+OF+A+PLOT+TO+LIBERATE+OUR+PRISONERS.+REBEL+HOPES+AND+FEARS+BEFORE+THE+LATE+BATTLE.+IMPORTANT+FROM+TENNESSEE.+GEN.+LONGSTREET+AT+KNOXVILLE+BURNSIDE+RETREATING+HIS+ARMY+DEMORALIZED+TWENTY-TWO+HUNDRED+YANKEES+CAPTURED%2C+ETC.+AFFAIRS+ON+THE+RAPIDAN.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1863-11-27&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
NEWS FROM WASHINGTON.,"THE SPEAKERSHIP OF THE HOUSE. Over seventy Republican members have tendered to SCHUYLER COLFAX their votes to make him Speaker of the House; he solicits no suffrages. This offer of support to an irrepressible compliment to one of the most patriotic, experienced, practical, good tempered and modest men who have grown up in the House of Representatives.",91775023,Historical Newspapers,," Copyright New York Times Company Nov 27, 1863"," 78711616 , 1446186 , 113715", front_page," Nov 27, 1863",0362-4331, English, English, 1," New York, N.Y.","Nov 27, 1863",New York Times (1857-1922),1863,http://search.proquest.com/docview/91775023?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=NEWS+FROM+WASHINGTON.%3A+OUR+SPECIAL+WASHINGTON+DISPATCHES.+DISPATCHES+TO+THE+ASSOCIATED+PRESS.+THANKSGIVING+DAY+IN+BOSTON.+CELEBRATION+OF+GEN.+GRANT%27S+GREAT+VICTORY.+THANKSGIVING+DAY+IN+PHILADELPHIA.+THE+ARABIA+INWARD+BOUND.+COURT+CALENDAR+THIS+DAY.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1863-11-27&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
NEWS FROM WASHINGTON.,,91735896,Historical Newspapers,," Copyright New York Times Company Nov 26, 1863"," 78711509 , 1446185 , 113715", front_page," Nov 26, 1863",0362-4331, English, English, 1," New York, N.Y.","Nov 26, 1863",New York Times (1857-1922),1863,http://search.proquest.com/docview/91735896?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=NEWS+FROM+WASHINGTON.%3A+OUR+SPECIAL+WASHINGTON+DISPATCHES.+ARMY+OF+THE+POTOMAC+MUD-BOUND.+THE+NEW-YORK+CUSTOM-HOUSE.+ANOTHER+RAILROAD+WANTED.+PERSONAL.+FURLOUGH+TO+VETERANS.+GEN.+MEREDITH+WILL+NOT+BE+RELIEVED.+A+CURIOUS+PROCEEDING.+COMMISSARY-GENERAL+HOFFMAN+AT+PAROLE+CAMP.+THE+LAND+OFFICE+FROM+THE+ARMY+OF+THE+POTOMAC.+NAVAL+ORDER.+WHOLESALE+DISMISSION+OF+OFFICERS.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1863-11-26&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
OFFICIAL REPORTS FROM GEN. THOMAS AND GEN. GRANT.,The following official dispatch from Maj.-Gen. GRANT has been received at the headquarters of the army here:,91746464,Historical Newspapers,," Copyright New York Times Company Nov 26, 1863"," 78711505 , 1446185 , 113715", front_page," Nov 26, 1863",0362-4331, English, English, 1," New York, N.Y.","Nov 26, 1863",New York Times (1857-1922),1863,http://search.proquest.com/docview/91746464?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=OFFICIAL+REPORTS+FROM+GEN.+THOMAS+AND+GEN.+GRANT.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1863-11-26&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
REPORTS FROM WASHINGTON.,The following was received here this afternoon from a responsible source:,91689896,Historical Newspapers,," Copyright New York Times Company Nov 26, 1863"," 78711504 , 1446185 , 113715", front_page," Nov 26, 1863",0362-4331, English, English, 1," New York, N.Y.","Nov 26, 1863",New York Times (1857-1922),1863,http://search.proquest.com/docview/91689896?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=REPORTS+FROM+WASHINGTON.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1863-11-26&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
