Title,Abstract,StoreId,ArticleType,Authors,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,FindACopy,Database
DEPARTMENT OF THE GULF.,"The steamer Cahawba, from New-Orleans 28th ult., arrived yesterday. Among the passengers is Gen. BAILEY.",91801166,Historical Newspapers,," Copyright New York Times Company Sep 6, 1864"," 78992233 , 1449492 , 113715", article," Sep 6, 1864",0362-4331, English, English, 5," New York, N.Y.","Sep 6, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91801166?accountid=13567, 5,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=DEPARTMENT+OF+THE+GULF.%3A+ARRIVAL+OF+THE+CAHAWBA%2C+DETAILS+OF+THE+CAPTURE+OF+FORT+MORGAN.+INTERESTING+MISCELLANEOUS+INTELLIGENCE.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-09-06&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=5&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
MOBILE.,I have the honor and pleasure of being able to give you a full description of the engagement which has compelled the unconditional surrender of the remaining rebel stronghold of Mobile Bay.,91804297,Historical Newspapers,," Copyright New York Times Company Sep 6, 1864"," 78992234 , 1449492 , 113715", article," Sep 6, 1864",0362-4331, English, English, 5," New York, N.Y.","Sep 6, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91804297?accountid=13567, 5,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=MOBILE.%3A+PARTICULARS+OF+THE+SURRENDER+OF+FORT+MORGAN.+STORY+OF+A+MOBILE+REFUGEE.+ADDRESS+OF+MAJ.-GEN.+GORDON+GRANGER&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-09-06&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=5&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
MOBILE.,"The following is a letter from the late executive officer of the Tennessee, which we publish as the first account of the fight in Mobile bay from any person who was on board that ship during the action:",91810951,Historical Newspapers,," Copyright New York Times Company Sep 6, 1864"," 78992259 , 1449492 , 113715", article," Sep 6, 1864",0362-4331, English, English, 8," New York, N.Y.","Sep 6, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91810951?accountid=13567, 8,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=MOBILE.%3A+THE+NAVAL+FIGHT.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-09-06&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=8&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
OPERATIONS BELOW MOBILE.,"The monitors Winnebago and Chickasaw, built at St. Louis, played an important bart in the Mobile fight. It is due to the St. Louis mechanics that the following letter, addressed to the Hon. H.T. BLOW, should be given to the public. The writer, Mr. SHOCK, is Chief Engineer of Admiral FARRAGUT'S fleet:",91843987,Historical Newspapers,," Copyright New York Times Company Sep 4, 1864"," 82014510-1 , 1470619 , 113715", article," Sep 4, 1864",0362-4331, English, English, 2," New York, N.Y.","Sep 4, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91843987?accountid=13567, 2,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=OPERATIONS+BELOW+MOBILE.%3A+PERFORMANCE+OF+THE+MONITORS.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-09-04&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=2&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
SURRENDER OF FORT MORGAN.,"SIR: I had the honor in my dispatch, No. 31, to state to the Department that Fort Morgan had surrendered on the 23d inst. to the army and navy, though at the time the dispatch was written and mailed the ceremony of surrender had not actually taken place.",91862160,Historical Newspapers,," Copyright New York Times Company Sep 3, 1864"," 78991993-1 , 1449490 , 113715", front_page," Sep 3, 1864",0362-4331, English, English, 1," New York, N.Y.","Sep 3, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91862160?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=SURRENDER+OF+FORT+MORGAN.%3A+OFFICIAL+DISPATCHES+FROM+ADMIRAL+FARRAGUT.---THE+CORRESPONDENCE+PRELIMINARY+TO+THE+CAPITULATION.---WANTON+DESTRUCTION+OF+PROPERTY+BY+THE+REBELS.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-09-03&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
Gen. Canby's Report of the Fall of Fort Morgan.,"By the surrender of Fort Morgan we have about six hundred prisoners, sixty pieces of artillery, and a large quantity of material. In the twelve hours preceding the surrender, about 3,000 shell were thrown into the fort. The citadel and barracks are entirely destroyed, and the works generally much injured. Many of the guns were spiked, the carriages burned, and much of the ammunition destroyed by the rebels. The losses in the army were one man killed and seven wounded, (Signed.)",91859539,Historical Newspapers,," Copyright New York Times Company Sep 2, 1864"," 78991916 , 1449488 , 113715", front_page," Sep 2, 1864",0362-4331, English, English, 1," New York, N.Y.","Sep 2, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91859539?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=Gen.+Canby%27s+Report+of+the+Fall+of+Fort+Morgan.%3A+Six+Hundred+Prisoners+and+Sixty+Pieces+of+Artillery+Captured.+Many+of+the+Guns+Spiked+and+the+Carriages+Burned+by+the+Rebels.+The+Loss+in+Our+Army+but+One+Killed+and+Seven+Wounded.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-09-02&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
FROM NEW-ORLEANS.,"The steamship Yazoo, Capt. COUCH, from NewOrleans Aug. 24, with the mails, merchandise and passengers to LUDLAM, HEINEKEN &amp; Co., arrived yesterday morning. She passed in the river, bound up, United States navy dispatch steamer Tennessee and gunboat Bienville, with prisoners from Fort Morgan. The United States transport McClellan left New-Orleans at 3 A.M. of the 24th, for New-York via Mobile.",91886692,Historical Newspapers,," Copyright New York Times Company Sep 2, 1864"," 78991917 , 1449488 , 113715", front_page," Sep 2, 1864",0362-4331, English, English, 1," New York, N.Y.","Sep 2, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91886692?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=FROM+NEW-ORLEANS.%3A+ARRIVAL+OF+THE+YAZOO--THE+CAPTURE+OF+FORT+MORGAN+FULLY+CONFIRMED--THE+SURRENDER+UNCONDITIONAL--ENTHUSIASM+OF+OUR+MEN.+FURTHER+DETAILS.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-09-02&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
DETAILS OF NEWS.,"The time is getting to be very tedious while awaiting our next grand attack. The wooden vessels are merely lying on their oars; the army is, however, very busy in their preparations for attack on Morgan. They completed their first battery on Sunday evening, and at 6:40 P.M., opened on the fort to obtain range, &amp; c., I suppose.",91875436,Historical Newspapers,," Copyright New York Times Company Sep 2, 1864"," 78991918 , 1449488 , 113715", front_page," Sep 2, 1864",0362-4331, English, English, 1," New York, N.Y.","Sep 2, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91875436?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=DETAILS+OF+NEWS.%3A+PROGRESS+OF+OPERATIONS+AT+MOBILE.+PREPARATIONS+FOR+THE+BOMBARDMENT.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-09-02&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE SITUATION.,"The flag of truce boat returned last evening. The Yankees say Fort Morgan capitulated at 2 o'clock last Tuesday. On Monday afternoon they concentrated their fire on the fort, when the bombardment was renewed spiritedly.",91829270,Historical Newspapers,," Copyright New York Times Company Sep 1, 1864"," 78991810-1 , 1449487 , 113715", front_page," Sep 1, 1864",0362-4331, English, English, 1," New York, N.Y.","Sep 1, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91829270?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+SITUATION.%3A+THE+SURRENDER+OF+FORT+MORGAN.+DETAILS+OF+THE+CAPITULATION+FIVE+HUNDRED+AND+EIGHTY-ONE+PRISONERS+CAPTURED.THE+GUNS+SPIKED+BY+THE+REBELS.WAR+THUNDER+FOR+COPPERHEADS+OUR+LOSSES+IN+THE+RECENT+BATTLES+HOW+THE+REBELS+ARE+SAID+TO+BE+GETTING+AROUND+THE+BREAK+IN+THE+WELDON+ROAD.+THE+FIGHT+AT+REAM%27S+STATION+LEE%27S+OFFICIAL+DISPATCH.+THE+QUOTA+OF+PENNSYLVANIA.+PHILADELPHIA%2C+WEDNESDAY%2C+AUG.+31.+LEGALITY+OF+THE+SOLDIERS%27+VOTING+BILL+ESTABLISHED.+THE+CONGRESSIONAL+COMMITTEE+ON+DEFENCES.+THE+EUROPA+OUTWARD+BOUND%2C&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-09-01&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
DEPARTMENT OF THE GULF.,"Our files of New-Orleans papers, to Aug. 21, give us the following interesting details of news: FORT MORGAN. Under date of Aug. 14, a correspondent of the New-Orleans Times writes from Mobile Bay:",91813592,Historical Newspapers,," Copyright New York Times Company Aug 31, 1864"," 78731132 , 1446383 , 113715", article," Aug 31, 1864",0362-4331, English, English, 2," New York, N.Y.","Aug 31, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91813592?accountid=13567, 2,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=DEPARTMENT+OF+THE+GULF.%3A+OPERATIONS+AGAINST+FORT+MORGAN+RECONNOISSANCES+AND+DISCOVERIES.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-08-31&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=2&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
