Title,Abstract,StoreId,ArticleType,Authors,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,FindACopy,Database
FROM THE REBEL STATES.,"Richmond papers of May 14, which have been transmitted to us by our correspondents, furnish us additional interesting extracts.",91790460,Historical Newspapers," From the Richmond Examiner.
From the Richmond Examiner."," Copyright New York Times Company May 20, 1863"," 78702512 , 1446092 , 113715", front_page," May 20, 1863",0362-4331, English, English, 1," New York, N.Y.","May 20, 1863",New York Times (1857-1922),1863,http://search.proquest.com/docview/91790460?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=FROM+THE+REBEL+STATES.%3A+LATER+ADVICES+FROM+FREDERICKSBURGH.+MORE+ABOUT+STONEWALL+JACKSON.+REBEL+VIEWS+OF+VALLANDIGHAM%27S+ARREST.+FROM+FREDRICKSBURGH.+STONEWALL+JACKSON.+THE+ARREST+OF+VALLANDIGHAM.&amp;rft.au=From+the+Richmond+Examiner.&amp;rft.aulast=From+the+Richmond+Examiner.&amp;rft.aufirst=&amp;rft.date=1863-05-20&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
NEWS FROM FORTRESS MONROE.,,91753997,Historical Newspapers,," Copyright New York Times Company May 17, 1863"," 78702311 , 1446090 , 113715", front_page," May 17, 1863",0362-4331, English, English, 1," New York, N.Y.","May 17, 1863",New York Times (1857-1922),1863,http://search.proquest.com/docview/91753997?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=NEWS+FROM+FORTRESS+MONROE.%3A+ARRIVAL+OF+3%2C000+EXCHANGED+PRISONERS+THE+NUMBER+OF+OUR+MEN+CAPTURED+AT+CHANCELLORSVILLE+4%2C500.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1863-05-17&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
The Irish Brigade.,"Maj. John Hancock, Assistant Adjutant-General: I beg most respectfully to tender you, and through you to the proper authorities, my resignation as Brigadier-General Commanding what was once known as the Irish Brigade. That brigade no longer exists. The assault on the enemy's works on the 13th December last reduced it ...",91766970,Historical Newspapers,," Copyright New York Times Company May 14, 1863"," 79179753-1 , 1450882 , 113715", front_page," May 14, 1863",0362-4331, English, English, 1," New York, N.Y.","May 14, 1863",New York Times (1857-1922),1863,http://search.proquest.com/docview/91766970?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=The+Irish+Brigade.%3A+GEN.+MEAGHER%27S+OFFICIAL+REPORT+OF+THE+OPERATIONS+AT+CHANCELLORSVILLE+AND+SCOTT%27S+MILLS--RESIGNATION+OF+GEN.+MEAGHER%2C+ETC.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1863-05-14&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
FROM THE RAPPAHANNOCK,,91771960,Historical Newspapers,," Copyright New York Times Company May 14, 1863"," 79179756-1 , 1450882 , 113715", front_page," May 14, 1863",0362-4331, English, English, 1," New York, N.Y.","May 14, 1863",New York Times (1857-1922),1863,http://search.proquest.com/docview/91771960?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=FROM+THE+RAPPAHANNOCK%3A+LATE+FROM+THE+RICHMOND+PAPERS.+GEN.+LEE%27S+ANNOUNCEMENT+OF+THE+DEATH+OF+STONEWALL+JACKSON.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1863-05-14&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
Analysis of Hooker's Campaign.,"The events of the week, since we last went to press, have made a revelation of the virulence and scope of faction, which goes far to account for the still prolongation of the war, and the want of unanimity and fixed purpose in the Government.",91773392,Historical Newspapers,," Copyright New York Times Company May 14, 1863"," 79179760-1 , 1450882 , 113715", article," May 14, 1863",0362-4331, English, English, 2," New York, N.Y.","May 14, 1863",New York Times (1857-1922),1863,http://search.proquest.com/docview/91773392?accountid=13567, 2,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=Analysis+of+Hooker%27s+Campaign.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1863-05-14&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=2&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE BATTLE OF CHANCELLORSVILLE.,"On Thursday, HOOKER'S right wing had reached a point near Spottsylvania Court-house, his left resting on the Rapidan at Ely's Ford, and his centre on Chancellorsville, ten miles southwest of Fredericksburgh.",91774324,Historical Newspapers,," Copyright New York Times Company May 13, 1863"," 78701997 , 1446087 , 113715", front_page," May 13, 1863",0362-4331, English, English, 1," New York, N.Y.","May 13, 1863",New York Times (1857-1922),1863,http://search.proquest.com/docview/91774324?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+BATTLE+OF+CHANCELLORSVILLE.%3A+THE+LATEST.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1863-05-13&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
LATE REBEL REPORTS.,"GENERAL ORDERS, NO. 59. With heartfelt gratification, the General commanding expresses to the army his sense of the heroic conduct displayed by officers and men, during the arduous operations in which they have just been engaged.",91808948,Historical Newspapers,," Copyright New York Times Company May 13, 1863"," 78701996 , 1446087 , 113715", front_page," May 13, 1863",0362-4331, English, English, 1," New York, N.Y.","May 13, 1863",New York Times (1857-1922),1863,http://search.proquest.com/docview/91808948?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=LATE+REBEL+REPORTS.%3A+CONGRATULATORY+ADDRESS+FROM+GENERAL+LEE+TO+HIS+ARMY.+DESPERATE+AND+BLOODY+FIGHTING+ACKNOWLEDGED.+GEN.+LEE%27S+ADDRESS+TO+HIS+ARMY.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1863-05-13&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
NEWS FROM THE RICHMOND PAPERS.,"Richmond papers of Saturday contain the following items. There is little in their editorials except favorable comments upon their most extravagant exaggerations of our losses, and the advantages gained thereby to the Confederate army.",91771354,Historical Newspapers,," Copyright New York Times Company May 13, 1863"," 78701994 , 1446087 , 113715", front_page," May 13, 1863",0362-4331, English, English, 1," New York, N.Y.","May 13, 1863",New York Times (1857-1922),1863,http://search.proquest.com/docview/91771354?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=NEWS+FROM+THE+RICHMOND+PAPERS.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1863-05-13&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE LATEST REBEL REPORTS.,"The Chattanooga Rebel, of a late date, contains the following: RICHMOND, Tuesday, May 5.",91785713,Historical Newspapers,," Copyright New York Times Company May 11, 1863"," 78701801 , 1446085 , 113715", front_page," May 11, 1863",0362-4331, English, English, 1," New York, N.Y.","May 11, 1863",New York Times (1857-1922),1863,http://search.proquest.com/docview/91785713?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+LATEST+REBEL+REPORTS.%3A+ANOTHER+DISPATCH+FROM+GEN.+LEE%2C+JACKSON%27S+LEFT+ARM+AMPUTATED.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1863-05-11&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
OUR SPECIAL ARMY CORRESPONDENCE,"The letters which I have seen in the different papers of our late battles give a very imperfect account of our first advance upon the enemy. I will briefly narrate the positions of our various corps, when the attack was first commenced, at the different points around Fredericksburgh.",91804327,Historical Newspapers,," Copyright New York Times Company May 10, 1863"," 78701694 , 1446084 , 113715", front_page," May 10, 1863",0362-4331, English, English, 1," New York, N.Y.","May 10, 1863",New York Times (1857-1922),1863,http://search.proquest.com/docview/91804327?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=OUR+SPECIAL+ARMY+CORRESPONDENCE%3A+A+REVIEW+OF+THE+RECENT+OPERATIONS+OF+THE+ARMY+OF+THE+POTOMAC.+NOON.+WOUNDING+OF+GEN.+WHIPPLE.+ARREST+OF+GEN.+REVERE.+GEN.+HOOKER%27S+PLANS.+THE+RETURN+OF+THE+TROOPS.+THE+BRIDGES+WASHED+AWAY.+THE+ARTILLERY+CROSSES.+ALL+THE+SICK+REMOVED.+THE+PONTOONS+TAKEN+UP.+OUR+TROOPS+BACK+IN+THEIR+OLD+POSITION.+GEN.+SICKLES%27+ORDERS.+OUR+LOSSES.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1863-05-10&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
