Title,Abstract,StoreId,ArticleType,Authors,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,FindACopy,Database
THE BATTLE OF CEDAR CREEK.,"The battle of Cedar Run, on Wednesday, Oct. 19, 1864, will be recorded in history as one of the most remarkable that has thus far taken place in this rebellion. My dispatch during the action, and letter forwarded just after nightfall, necessarily not only contained many inaccuracies as to facts, but were imperfect in other respects.",91844064,Historical Newspapers,," Copyright New York Times Company Oct 27, 1864"," 78733014-1 , 1446403 , 113715", front_page," Oct 27, 1864",0362-4331, English, English, 1," New York, N.Y.","Oct 27, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91844064?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+BATTLE+OF+CEDAR+CREEK.%3A+A+DETAILED+ACCOUNT+OF+OPERATIONS+DURING+THE+DAY+THE+SURPRISE+HOW+IT+OCCURRED+THE+SKEDADDLE+CHECK+PANIC+AMONG+THE+NON-COMBATANTS+ARRIVAL+OF+MAJOR+GEN.+SHERIDAN+THE+EFFECT+UPON+THE+TROOPS+THE+FINAL+SUCCESS.+THE+BATTLE+OF+CEDAR+CREEK.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-10-27&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
SHERIDAN'S VICTORY.,"Gen. CUSTER, the well-known cavalry leader, has written a letter upon the Peace party, which has the ring of the true metal. We make the following extract:",91807402,Historical Newspapers,," Copyright New York Times Company Oct 27, 1864"," 78733017-1 , 1446403 , 113715", article," Oct 27, 1864",0362-4331, English, English, 2," New York, N.Y.","Oct 27, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91807402?accountid=13567, 2,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=SHERIDAN%27S+VICTORY.%3A+GEN.+CUSTER+UPON+PEACE+PROPOSITIONS.+GEN.+CUSTER+IN+NEWARK%2C+N.+J.+PRESENTATION+OF+THE+CAPTURED+FLAGS+TO+THE+WAR+DEPARTMENT.+GEN.+BUTLER%27S+ORDERS.+CONGRATULATIONS+TO+THE+ARMY+OF+THE+JAMES.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-10-27&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=2&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
ANOTHER ACCOUNT OF EARLY'S DEFEAT.,"Yesterday morning it was rumored that the cannonding which occurred the previous evening along the whole length of GRANT'S lines, was nothing more than a ""shotted salute"" in honor of another victory of SHERIDAN over EARLY. The rumor grew as the day advanced, and by noon assumed startling proportions. It was stated that a well-known citizen, who happened to be in Fort Gilmor when the cannonading commenced, had reached the city with the following statement:",91875363,Historical Newspapers,," Copyright New York Times Company Oct 26, 1864"," 78732896 , 1446402 , 113715", front_page," Oct 26, 1864",0362-4331, English, English, 1," New York, N.Y.","Oct 26, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91875363?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=ANOTHER+ACCOUNT+OF+EARLY%27S+DEFEAT.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-10-26&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
SOUTHERN NEWS.,"We have received full files of Charleston papers as late as Oct. 14, and Richmond papers to Oct. 22. They furnish us some interesting extracts, which throw additional light upon the state of affairs in the South.",91881655,Historical Newspapers,," Copyright New York Times Company Oct 26, 1864"," 78732894-1 , 1446402 , 113715", front_page," Oct 26, 1864",0362-4331, English, English, 1," New York, N.Y.","Oct 26, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91881655?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=SOUTHERN+NEWS.%3A+JEFF.+DAVIS+SPEECH+AT+COLUMBIA%2C+S.C.+HIS+VIEWS+OF+THE+COPPERHEAD+PLAN+OF+ADJUSTMENT.+REBEL+VICTORIES+TO+INSURE+THE+ELECTION+OF+THE+PEACE+CANDICATE.+REBEL+REVIEW+OF+THE+MILITARY+SITUAT10N.+FURTHER+ACCOUNTS+OF+SHERIDAN%27S+VIOTORY&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-10-26&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
SHERIDAN'S VICTORY.,"A remarkable battle has fought in the Shenandoah Valley. On Wednesday morning, at an early hour, our army attacked the Eighth and Nineteenth Army Corps of the enemy, on Cedar creek, about three miles out from Strasburgh, carried their position by storm, inflicted heavy loss in killed and wounded, captured thirteen hundred prisoners, wagons, &amp;c., and drove the remnants of the two demorallized commands to Middletown, about two miles beyond, Here the Sixth Corps. of the enemy was intrenched, and EARLY determined to. Here the Sixth Corps of the en-",91863977,Historical Newspapers,," Copyright New York Times Company Oct 26, 1864"," 78732895 , 1446402 , 113715", front_page," Oct 26, 1864",0362-4331, English, English, 1," New York, N.Y.","Oct 26, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91863977?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=SHERIDAN%27S+VICTORY.%3A+A+VICTORY+AND+REVERSE+IN+ONE+DAY.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-10-26&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
REBEL ACCOUNT OF SHERIDAN'S VICTORY.,"There was a great interest felt yesterday to hear from the Valley, as rumors of a serious disaste to our troops was prevalent on the streets.",91854639,Historical Newspapers,," Copyright New York Times Company Oct 25, 1864"," 78732820 , 1446401 , 113715", front_page," Oct 25, 1864",0362-4331, English, English, 1," New York, N.Y.","Oct 25, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91854639?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=REBEL+ACCOUNT+OF+SHERIDAN%27S+VICTORY.%3A+THE+FIGHT+ON+THE+19TH.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-10-25&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
Front Page 2 -- No Title,,91815788,Historical Newspapers,," Copyright New York Times Company Oct 25, 1864"," 78732822 , 1446401 , 113715", front_page," Oct 25, 1864",0362-4331, English, English, 1," New York, N.Y.","Oct 25, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91815788?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=Front+Page+2+--+No+Title&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-10-25&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
OUR ARMIES IN VIRGINA.,"To Major-Gen. Dix: The following official dispatch has been received from Gen. SHERIDAN: Lieut.-Gen. U.S. Grant, City Point, Va.: I pursued the routed force of the enemy nearly to Mount Jackson, which point he reached during the night of the l9th and 20th, without an organized regiment of his army. From the accounts of our prisoners who have escaped, and citizens, the rout was complete. About two thousand of the enemy broke and made their way down through the mountains on the left.",91844418,Historical Newspapers,," Copyright New York Times Company Oct 24, 1864"," 78732717 , 1446400 , 113715", front_page," Oct 24, 1864",0362-4331, English, English, 1," New York, N.Y.","Oct 24, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91844418?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=OUR+ARMIES+IN+VIRGINA.%3A+SILERIDAN%27S+GREAT+VICTORY.+THE+ROUT+AND+DEMORALIZATION+OF+THE+REBEL+ARMY.+CAPTURE+OF+BATTLE-FLAGS+AND+GUNS.+IMMENSE+DESTRUCTION+OF+REBEL+WAGON+TRAINS.+SHERIDAN%27S+USE+OF+CAVALRY.+RE+JOICING+OVER+SHERIDAN%27S+VICTORY.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-10-24&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
SHERIDAN'S VICTORY.,To Major-Gen. Dix: The following official dispatch has been received from Gen. SHERIDAN:,91853857,Historical Newspapers,," Copyright New York Times Company Oct 23, 1864"," 78732619 , 1446399 , 113715", front_page," Oct 23, 1864",0362-4331, English, English, 1," New York, N.Y.","Oct 23, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91853857?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=SHERIDAN%27S+VICTORY.%3A+THE+COMPLETE+ROUT+OF+THE+ENEMY.+THE+REBEL+ARMY+SCATTERED+IN+CONFUSION.+THE+TROPHIES+OF+VICTORY+TEN+BATTLE+FLAGS+AND+FORTY-THREE+GUNS.+THREE+HUNDRED+WAGONS+CAPTURED+AND+DESTROYED.+%5BOFFICIAL.%5D&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-10-23&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
Death of Col. Lowell.,,91848419,Historical Newspapers,," Copyright New York Times Company Oct 23, 1864"," 78732632 , 1446399 , 113715", front_page," Oct 23, 1864",0362-4331, English, English, 1," New York, N.Y.","Oct 23, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91848419?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=Death+of+Col.+Lowell.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-10-23&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
