Title,Abstract,StoreId,ArticleType,Authors,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,FindACopy,Database
OUR SPECIAL ACCOUNT.,"Just two months ago I transmitted you the programme to be performed by CANRY'S army, assisted by A.J. SMITH'S corps, of the Army of the Cumberland, and almost the entire cavalry force from the same army, under the distinguished leadership of Gen. WILSON. It was the capture of the City of Mobile and all the important defences, and the capture of Cahawba, Setma, and Montgomery, Ala., and Columbus, Ga., and the capture or rout of the remnant of HOOD'S army. The following shows how handsomely the job has been accomplished:...",91908391,Historical Newspapers,," Copyright New York Times Company Apr 24, 1865"," 82727795-1 , 1477248 , 113715", front_page," Apr 24, 1865",0362-4331, English, English, 1," New York, N.Y.","Apr 24, 1865",New York Times (1857-1922),1865,http://search.proquest.com/docview/91908391?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=OUR+SPECIAL+ACCOUNT.%3A+THE+PREPARATION.+THE+START.+THE+INVESTMENT+OF+SPANISH+FORT.+WHAT+THE+FLERT+DID.+THE+QUESTION+OF+SUPPLIES.+THE+INVESTMENT+OF+BLAKELY.+THE+ASSAULT+UPON+AND+CAPTURE+OF+SPANISH+FORT.+THE+THREE+FORTS.+OUR+SIDE.+THE+CANNONADE.+THE+INFANTRY+ASSAULT.+A+MISTAKE+SOMEWHERE.+GEN.+GIBSON+AND+HOLTZCLANW+GET+OUT+WITH+MOST+OF+THEIR+COMMANDS.+THE+OCCUPATION+OF+THE+FORTS.+THE+BATTLE+OF+BLAKELY.+MOVEMENTS+OF+THE+REBELS.+THE+ENEMY%27S+WORKS+AND+THE+DISTRIBUTION+OF+HIS+FORCES.+ON+THE+LEFT.+IN+THE+CENTRE.+ON+THE+RIGHT.+THE+FALL+OF+THE+FORT.+SUBSEQUENT+OPERATIONS.+THE+OCCUPATION+OF+MOBILE.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1865-04-24&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
The Capture of Mobile and All Its Defences.,,91949633,Historical Newspapers,," Copyright New York Times Company Apr 24, 1865"," 82727794 , 1477248 , 113715", front_page," Apr 24, 1865",0362-4331, English, English, 1," New York, N.Y.","Apr 24, 1865",New York Times (1857-1922),1865,http://search.proquest.com/docview/91949633?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=The+Capture+of+Mobile+and+All+Its+Defences.%3A+Immense+Captures+of+Artillery+and+Stores.+Details+of+the+Assault+on+Spanish+Fort.THE+BATTLE+OF+BLAKELY.The+Rebel+General+Clanton+Killed%2C+and+Gens.+Lyddell%2C+Thomas%2C+and+Cockerell+Captured.Fifteen+Hundred+Rebels+Killed+and+Wounded+and+Six+Thousand+Prisoners.+Federal+Loss+Eighteen+Hundred+Killedand+Wounded.Full+Particulars+of+the+Whole+Campaign.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1865-04-24&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE CAPTURE OF MOBILE.,"To Maj.-Gen. Dix, New-York: In a dispacth, dated Mobile, 5 P.M., April 14, Maj.-Gen. CANBY reports as follows: We find in Mobile and its defences, on the west side of the bay, over 150 guns and a very large amount of ammunition and supplies of all kinds, and about one thousand prisoners. Inventories are now being taken and a detailed report will be forwarded as soon as they are complete. The quantity of cotton will probably reach 3,000 bales, and there is a large amount of provisions and forage.",91903088,Historical Newspapers,," Copyright New York Times Company Apr 23, 1865"," 90121069-1 , 1523122 , 113715", article," Apr 23, 1865",0362-4331, English, English, 4," New York, N.Y.","Apr 23, 1865",New York Times (1857-1922),1865,http://search.proquest.com/docview/91903088?accountid=13567, 4,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+CAPTURE+OF+MOBILE.%3A+OVER+ONE+HUNDRED+AND+FIFTY+CANNON+TAKE+--LARGE+QUANTITY+OF+AMMUNITION+FOUND+ONE+THOUSAND+REBEL+PRISONERS+PICKED+UP--THREE+THOUSAND+BALES+OF+COTTON+HARVESTED.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1865-04-23&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=4&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE CAPTURE OF MOBILE.,"SIR: I have the honor to inform the Department that on Monday, the 10th inst., subsequent to the capture of Fort Alexis and Spanish Fort, detailed in my dispatch No. 53, dated April 9 the Ostorora Lieut.-Commander W. W. Low, and the iron-clads, were enabled, in consequence of the thorough dragging of the Blakely River, through the indefatigable and intelligent exertions of Commander PIERCE CROSBY, to move up the river nearly abreast of Spanish Fort, from which point Lieut. Low, with his rifled ...",91961057,Historical Newspapers,," Copyright New York Times Company Apr 22, 1865"," 83482970-1 , 1483184 , 113715", article," Apr 22, 1865",0362-4331, English, English, 8," New York, N.Y.","Apr 22, 1865",New York Times (1857-1922),1865,http://search.proquest.com/docview/91961057?accountid=13567, 8,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+CAPTURE+OF+MOBILE.%3A+OFFICIAL+REPORT+OF+ADMIRAL+THATCHER--NUMERONS+LOYAL+CITIZENS+IN+MOBILE.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1865-04-22&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=8&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE SIEGE OF MOBILE.,,91950374,Historical Newspapers,," Copyright New York Times Company Apr 21, 1865"," 78997222 , 1449555 , 113715", article," Apr 21, 1865",0362-4331, English, English, 8," New York, N.Y.","Apr 21, 1865",New York Times (1857-1922),1865,http://search.proquest.com/docview/91950374?accountid=13567, 8,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+SIEGE+OF+MOBILE.%3A+PARTICULARS+OF+OPERATIONS+PRELIMINARY+TO+THE+CAPTURE.+GENERAL+WILSON%27S+EXPEDITION.+HIS+ARRIVAL+AT+MOBILE+BRIEF+RECORD+OF+HIS+BRILLIANT+EXPLOITS.+PROGRAMME+OF+THE+CAMPAIGN.+THE+FORTS+NECESSARY+TO+BE+REDUCED.+PROGRESS+OF+THE+SIEGE.+ASSAULT+ON+SPANISH+FORT.+CAPTURE+OF+BLAKELY+LANDING.+ON+TO+MOBILE.%22+THE+EXCITEMENT+INCREASES.+WHAT+ABOUT+MOBILE%3F+A+RECONNOISSANCE.+GEN.+WILSON+ARRIVES.+THE+OCCUPATION+OF+THE+CITY.+GEN.+WILSON%27S+CAMPAIGN.+THE+FIGHT+AT+PLANTERSVILLE.+THE+FIGHT+BEFORE+SELMA.+CAPTURE+OF+MONTGOMERY.+THE+FRUITS+OF+THE+EXPEDITION.+AN+INCIDENT+OF+THE+RAID.+SUMMARY+OF+CAPTURES+AT+MOBILE.+LOSSES.+GENERAL+VIEW+OF+THE+CAMPAIGN.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1865-04-21&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=8&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
Letter from Rear Admiral Thatcher The Captures in Mobile Bay Torpedoes.,,91927624,Historical Newspapers," WASHINGTON, Thursday, April 20.
WASHINGTON, Thursday, April 20."," Copyright New York Times Company Apr 21, 1865"," 78997232 , 1449555 , 113715", article," Apr 21, 1865",0362-4331, English, English, 8," New York, N.Y.","Apr 21, 1865",New York Times (1857-1922),1865,http://search.proquest.com/docview/91927624?accountid=13567, 8,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=Letter+from+Rear+Admiral+Thatcher+The+Captures+in+Mobile+Bay+Torpedoes.&amp;rft.au=WASHINGTON%2C+Thursday%2C+April+20.&amp;rft.aulast=WASHINGTON&amp;rft.aufirst=Thursday&amp;rft.date=1865-04-21&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=8&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
FROM MOBILE.,"Maj.-Gen. John A. Dix: The following dispatches from Maj.-Gen. CANBY report the capture of a Spanish fort and Fort Blakeley, which forms a part of the rebel defences of the city of Mobile.",91919361,Historical Newspapers,," Copyright New York Times Company Apr 19, 1865"," 78997074-1 , 1449553 , 113715", article," Apr 19, 1865",0362-4331, English, English, 8," New York, N.Y.","Apr 19, 1865",New York Times (1857-1922),1865,http://search.proquest.com/docview/91919361?accountid=13567, 8,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=FROM+MOBILE.%3A+OFFICIAL+DISPATCHES+FROM+GEN.+CANBY+THE+CAPTURE+OF+SPANISH+FORT+AND+BLAKELEY.+MOBILE+CAPTURED+BY+OUR+FORCES+ON+THE+12TH+INSTANT.+THE+CITY+OCCUPIED+BY+GENERAL+GRANGER%27S+FORCES.+%5BOFFICIAL.%5D&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1865-04-19&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=8&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
DETAILS OF THE SIEGE.,"BLAKELY, Ala., Monday, April 10, via CINCINNATI, Monday, April 17. Gen. CANBY has just achieved a brilliant victory in Mobile Bay, and Gen. WILSON has not only pushed successfully through central Alabama, but has literally smashed up everything in his way.",91935305,Historical Newspapers,," Copyright New York Times Company Apr 18, 1865"," 78996950 , 1449552 , 113715", front_page," Apr 18, 1865",0362-4331, English, English, 1," New York, N.Y.","Apr 18, 1865",New York Times (1857-1922),1865,http://search.proquest.com/docview/91935305?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=DETAILS+OF+THE+SIEGE.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1865-04-18&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE SIEGE OF MOBILE.,"When I arrived at Danley's Mills, on Fish River, with the advance of Gen. CANBY'S army, I wrote you a letter describing our progress from Dauphin Island to that point, adding a few brief camp items. For fear you did not receive it, I will condense the letter, which made four pages of foolscap, into three or four lines, thus:",91975100,Historical Newspapers," From Our Own Correspondent.
From Our Own Correspondent."," Copyright New York Times Company Apr 17, 1865"," 78996886-1 , 1449551 , 113715", article," Apr 17, 1865",0362-4331, English, English, 2," New York, N.Y.","Apr 17, 1865",New York Times (1857-1922),1865,http://search.proquest.com/docview/91975100?accountid=13567, 2,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+SIEGE+OF+MOBILE.%3A+SPANISH+FORT+ATTACKED+BY+OUR+FORCES-TERRIFIC+CANNONADING+ON+BOTH+SIDES--OUR+GUNBOATS+JOIN+IN+THE+BOMBARDMENT--THE+MONITORS+OSAGE+AND+MILWAUKEE+SUNK+BY+TORPEDOES--SPANISH+FORT+AND+FORTS+HUJEE%2C+ALEXIS+AND+TRACY+FIRING+UPON+THE+FEDERAL+ARMY--FULL+PARTICULARS+OF+THE+ENGAGEMENT+THUS+FAR.&amp;rft.au=From+Our+Own+Correspondent.&amp;rft.aulast=From+Our+Own+Correspondent.&amp;rft.aufirst=&amp;rft.date=1865-04-17&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=2&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE SURRENDER.,"Lieut.-Gen. GRANT and staff arrived at City Point this morning at half-past four o'clock, having left Appomattox Court-house--the scene of the surrender of Gen. LEE and his army--on Tuesday morning at daylight. They came on horseback to Burkesville Station, on the Southside Railroad, and thence by rail to City Point. Appomattoz Court-house is one hundred and three miles west of Petersburgh, and only twenty-two miles east of Lynchburgh. Gen. LEE did not arrive with them, but when the details of the surrender are complete, will proceed direct to Richmond.",91944441,Historical Newspapers," From Our Own Correspondent.
From Our Own Correspondent."," Copyright New York Times Company Apr 14, 1865"," 90120959-1 , 1523121 , 113715", front_page," Apr 14, 1865",0362-4331, English, English, 1," New York, N.Y.","Apr 14, 1865",New York Times (1857-1922),1865,http://search.proquest.com/docview/91944441?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+SURRENDER.%3A+FULL+DETAILS+OF+THE+GREAT+EVENT+FROM+AN+EYE-WITNESS.+THE+INTERVIEW+BETWEEN+GRANT+AND+LEE.+THE+DIGNIFIED+AND+AMIABLE+CHARACTER+OF+THE+SCENE.+SIGNING+OF+THE+ARTICLES+OF+CAPITULATION+BY+LEE.+HE+EXPRESSES+THANKS+FOR+THE+GENEROUS+CONDITIONS.+THE+SURRENDER+RECEIVED+BY+THE+REBEL+ARMY+WITH+CHEERS.+SOCIAL+MEETING+OF+PROMINENT+OFFICERS+OF+THE+TWO+ARMIES.A+SECOND+INTERVIEW+BETWEEN+GRANT+ANDLEE+ON+HORSEBACK.GENERAL+LEE+ANNOUNCES+THAT+HE+WILLEXERT+HIMSELF+FOR+A+COMPLETE+CESSATION+OF+HOSTILITIES.THE+NUMBER+OF+MEN+SURRENDERED18%2C000+TO+20%2C000.+ANOTHER+ACCOUNT.+THE+SURRENDER.&amp;rft.au=From+Our+Own+Correspondent.&amp;rft.aulast=From+Our+Own+Correspondent.&amp;rft.aufirst=&amp;rft.date=1865-04-14&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
