Title,Abstract,StoreId,ArticleType,Authors,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,FindACopy,Database
THE BATTLE AT FREDERICKSBURGH.,"We have already laid before our readers an account of the passage of the Rappahannock by the enemy, on Thursday, and the fighting which ensued in and around the town of Fredericksburgh. It was anticipated by those unfamiliar with the time required to maneuvre and place in position large bodies of troops, that a general engagement between the two armies would take place on Friday.",91705820,Historical Newspapers,," Copyright New York Times Company Dec 26, 1862"," 90529330-1 , 1524394 , 113715", article," Dec 26, 1862",0362-4331, English, English, 3," New York, N.Y.","Dec 26, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91705820?accountid=13567, 3,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+BATTLE+AT+FREDERICKSBURGH.%3A+REBEL+ACCOUNTS+OF+THE+CONFLICT--A+GENERAL+RESUME.+ACCOUNTS+BY+NEWSPAPER+CORRESPOND+ENTS.+GEN.+PRENTISS%27+REPORT+OF+THE+BATTLE+OF+SHILOH&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-12-26&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=3&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
"The Crossing of the River--The Wounded-- Estimate of Our Forces, &c.","The entire portion of the Union army that passed over the river to engage the enemy, recrossed to the northern bank last night and this morning.",91717225,Historical Newspapers,," Copyright New York Times Company Dec 21, 1862"," 81670705 , 1467560 , 113715", front_page," Dec 21, 1862",0362-4331, English, English, 1," New York, N.Y.","Dec 21, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91717225?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=The+Crossing+of+the+River--The+Wounded--+Estimate+of+Our+Forces%2C+%26c.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-12-21&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
CASUALTIES AT FREDERICKSBURGH.,"The following is an official list of the casualties in the First Brigade, (Col. JAMES BARNES,) Second Division, Fifth Army Corps, with the exception of those in the One Hundred and Eighteenth Pennsylvania:",91675972,Historical Newspapers,," Copyright New York Times Company Dec 21, 1862"," 81670706 , 1467560 , 113715", front_page," Dec 21, 1862",0362-4331, English, English, 1," New York, N.Y.","Dec 21, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91675972?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=CASUALTIES+AT+FREDERICKSBURGH.%3A+FIFTH+ARMY+CORPS.+FROM+GEN.+BURNSIDE%27S+ARMY.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-12-21&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
The Battle and Retreat at Fredericksburgh.,"The growing interest which centres in our latest Virginia battle-field necessitates the most searching investigation into the causes which brought disaster when we had every reason to expect triumphant success. Fruitful in evil as would be the old French Revolutionary policy of following with a special inquest of querelous functionaries every movement of the army, in this case inquiry is a sacred, public duty.",91692560,Historical Newspapers,," Copyright New York Times Company Dec 21, 1862"," 81670734-1 , 1467560 , 113715", article," Dec 21, 1862",0362-4331, English, English, 4," New York, N.Y.","Dec 21, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91692560?accountid=13567, 4,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=The+Battle+and+Retreat+at+Fredericksburgh.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-12-21&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=4&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
FROM THE ARMY OF THE POTOMAC.,"The Richmond Dispatch of yesterday contains the following: GEN. LEE'S REPORT OF THE EVACUATION. HEADQUARTERS NEAR FREDERICKSBURGH, Dec. 16, 1862. As for as can be ascertained this stormy morning, the enemy has disappeared in our immediate front, and has recrossed the Rappahanucck. I presume be is meditating a passage at some other point.",91656941,Historical Newspapers,," Copyright New York Times Company Dec 20, 1862"," 90527542-1 , 1524376 , 113715", front_page," Dec 20, 1862",0362-4331, English, English, 1," New York, N.Y.","Dec 20, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91656941?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=FROM+THE+ARMY+OF+THE+POTOMAC.%3A+THE+REBEL+REPORTS+OF+RECENT+OPERATIONS.+GENERAL+LEE%27S+OFFICIAL+ACCOUNT+OF+THE+BATTLE+OF+SATURDAY.+HE+PUTS+THE+REBEL+LOSSES+AT+1%2C800+KILLED+AND+WOUNDED.+GENERAL+COBB+KILLED+AND+GEN.+GREGG+WOUNDED.+EXTENT+OF+THE+NATIONAL+LOSSES+UNKNOWN.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-12-20&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
REBEL ACCOUNTS FROM FREDERICKSBURGH.,"The following dispatches, received by way of Nashville, are from the Murfreesboro (rebel) Banner, of the 17th inst.:",91685250,Historical Newspapers,," Copyright New York Times Company Dec 19, 1862"," 90527139-1 , 1524372 , 113715", front_page," Dec 19, 1862",0362-4331, English, English, 1," New York, N.Y.","Dec 19, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91685250?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=REBEL+ACCOUNTS+FROM+FREDERICKSBURGH.%3A+LEE%27S+ANNOUNCEMENT+OF+THE+REPULSE+OF+OUR+FORCES.+A+REBEL+LOSS+OF+500+KILLED+AND+2%2C500+WOUNDED+ADMITTED.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-12-19&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
NEWS FROM WASHINGTON.,,91730216,Historical Newspapers,," Copyright New York Times Company Dec 19, 1862"," 90527141-1 , 1524372 , 113715", front_page," Dec 19, 1862",0362-4331, English, English, 1," New York, N.Y.","Dec 19, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91730216?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=NEWS+FROM+WASHINGTON.%3A+A+COMMUNICATION+FROM+SECRETARY+CHASE+REGARDING+THE+PAY+OF+THE+SOLDIERS.+NATURE+AND+EXTENT+OF+THE+REQUISITIONS+ON+THE+TREASURY.+PASSAGE+OF+THE+ARMY+APPROPRIATION+BILL+IN+THE+HOUSE.+IT+CALLS+FOR+%24731%2C000%2C000.+AN+INQUIRY+INTO+THE+DISASTER+AT+FREDERICKSBURGH.OUR+SPECIAL+WASHINGTON+DISPATCHS.+THE+PAYMENT+OF+SOLDIERS.+SECRETARY+CHASE%27S+FINANCE.+THE+DISASTER+AT+FREDERICKSBURGH.+THE+FREDERICKSBURGH+WOUNDED.+REMOVAL+OF+THE+WOUNDED.+GEN.+M%27CLELLAN.+THE+INDIAN+EXECUTIONS.+STONEWALL+JACKSON.+ATTORNEY-GENERAL+BATES%27+OPINION.+SMUGGLING.+RAILROAD+TO+NEW-YORK.+COUNTERFEIT+POSTAL+CURRENCY.+CONSULS+RECOGNIZED.+THE+COSTA+RICA+CLAIMS.+THE+DISCHARGE+OF+DISABLED+SOLDIERS.+ABSENCE+OF+OFFICERS+FROM+DUTY.+SICK+AND+WOUNDED+OFFICERS.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-12-19&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE FACTS CONCERNING FREDERICKSBURGH,"The country will be gratified to learn that the Congressional Committee on the Conduct of the War were yesterday ""directed to inquire into the facts relative to the recent battle at Fredericksburgh, Virginia, and particularly as to what officer or officers ...",91717777,Historical Newspapers,," Copyright New York Times Company Dec 19, 1862"," 90527163 , 1524372 , 113715", article," Dec 19, 1862",0362-4331, English, English, 4," New York, N.Y.","Dec 19, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91717777?accountid=13567, 4,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+FACTS+CONCERNING+FREDERICKSBURGH%3A+CALLED+FOR.--&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-12-19&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=4&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
CASUALTIES AT FREDERICKSBURGH.,,91685275,Historical Newspapers,," Copyright New York Times Company Dec 19, 1862"," 90527196 , 1524372 , 113715", article," Dec 19, 1862",0362-4331, English, English, 8," New York, N.Y.","Dec 19, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91685275?accountid=13567, 8,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=CASUALTIES+AT+FREDERICKSBURGH.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-12-19&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=8&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
Movements of the Left Wing--How the Evacuation was Conducted.,"After the severe battle of Saturday, our Generals became convinced that it would be next to an impossibility to dislodge the rebels from their strong position, and the question now arose, not how we should advance, but how we could successfully regain our former position. A bold front was decided upon, and",91657200,Historical Newspapers,," Copyright New York Times Company Dec 18, 1862"," 90526738-1 , 1524368 , 113715", front_page," Dec 18, 1862",0362-4331, English, English, 1," New York, N.Y.","Dec 18, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91657200?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=Movements+of+the+Left+Wing--How+the+Evacuation+was+Conducted.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-12-18&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
