Title,Abstract,StoreId,ArticleType,Authors,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,FindACopy,Database
THE DEFENCE OF SUMTER.,"We are indebted to the officers in command of the forces at Fort Sumter, for what the public have not had hitherto, a detailed account of the defence of the Fort.",91560015,Historical Newspapers,," Copyright New York Times Company Apr 19, 1861"," 77960263 , 1440891 , 113715", front_page," Apr 19, 1861",0362-4331, English, English, 1," New York, N.Y.","Apr 19, 1861",New York Times (1857-1922),1861,http://search.proquest.com/docview/91560015?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+DEFENCE+OF+SUMTER.%3A+DETAILED+ACCOUNT+OF+THE+DEFENCE+OF+THE+FORT%2C+BY+MAJOR+ANDERSON.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1861-04-19&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
MAJOR ANDERSON'S DISPATCH TO THE WAR DEPARTMENT.,,91595198,Historical Newspapers,," Copyright New York Times Company Apr 19, 1861"," 77960262 , 1440891 , 113715", front_page," Apr 19, 1861",0362-4331, English, English, 1," New York, N.Y.","Apr 19, 1861",New York Times (1857-1922),1861,http://search.proquest.com/docview/91595198?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=MAJOR+ANDERSON%27S+DISPATCH+TO+THE+WAR+DEPARTMENT.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1861-04-19&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE GREAT REBELLION.,"SEIZURE OF FEDERAL PROPERTY IN VIRGINIA. Dispatches to the Associated Press, posted on the bulletin-boards at the hotels, announcing the seizure of public property at Norfolk, excite deep interest here. That immediate steps will be taken to recover and hold this property there need be no doubt.",91613872,Historical Newspapers,," Copyright New York Times Company Apr 19, 1861"," 77960256-1 , 1440891 , 113715", front_page," Apr 19, 1861",0362-4331, English, English, 1," New York, N.Y.","Apr 19, 1861",New York Times (1857-1922),1861,http://search.proquest.com/docview/91613872?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+GREAT+REBELLION.%3A+SECESSION+OF+THE+OLD+DOMINION.+NORFOLK+HARBOR+OBSTRUCTED+BY+ORDER+OF+GOVERNOR+LETCHER.+FALSE+REPORTS+ABOUT+HARPER%27S+FERRY.+HOW+THE+PEOPLE+RESPOND+TO+THE+CALL+OF+THE+GOVERNMENT.+THOUSANDS+OF+MEN+AND+MILLIONS+OF+MONEY.+MILITARY+MOVEMENTS+IN+THE+CITY+ARRIVAL+OF+MAJOR+ANDERSON+AND+HIS+MEN.+GREAT+POPULAR+OVATION+GRAPHIC+NARRATIVE+OF+THE+BOMBARDMENT+OF+FORT+SUMTER.+THE+REPORTS+FROM+VIRGINIA.+BIVOUACKING+AT+THE+CAPITOL.+THE+WHITE+HOUSE+GUARD.+CASSIUS+M.+CLAY+VOLUNTEERING.+FORMATION+OF+A+VIGILANCE+GUARD.+MISCELLANEOUS+ITEMS.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1861-04-19&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE GREAT CONTEST.,,91593192,Historical Newspapers,," Copyright New York Times Company Apr 18, 1861"," 77958169-1 , 1440879 , 113715", front_page," Apr 18, 1861",0362-4331, English, English, 1," New York, N.Y.","Apr 18, 1861",New York Times (1857-1922),1861,http://search.proquest.com/docview/91593192?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+GREAT+CONTEST.%3A+GATHERING+OF+THE+FORCES+FOR+THE+STRUGGLE.+WONDERFUL+UNANIMITY+THROUGHOUT+THE+NORTH+AND+WEST.+MOVEMENTS+OF+THE+VOLUNTEERS.+THE+SEVENTH+REGIMENT+OF+NEW-YORK+GOING+TO+WASHINGTON.+MOVEMENTS+AT+MONTGOMERY.+LETTERS+OF+MARQUE+AND+REPRISAL+TO+BE+ISSUED.+MORE+VOLUNTEERS+CALLED+FOR.+THE+VIRGINIA+CONVENTION+NOT+YET+DECIDED.+THE+PRESIDENT+AND+GEN.+SCOTT.+THE+FORT+SUMTER+EXPEDITION.+THE+FIDELITY+OF+MAJOR+ANDERSON.+RUMORS+FROM+VIRGINIA.+THE+FORCES+AT+THE+CAPITAL.+PUBLIC+SPIRIT+IN+WASHINGTON.+LIEUT.+SLEMMER+AND+FORT+PICKENS.+CAPT.+HUGER%27S+RESIGNATION.+STRICKEN+FROM+THE+ROLL.+THE+DEFENCE+OF+HARPER%27S+FERRY.+ENLISTMENTS+IN+BALTIMORE.+THE+POSITION+OF+JOHN+M.+BOTTS.+A+TELEGRAPHIC+ERROR.+DISPATCH+TO+THE+ASSOCIATED+PRESS.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1861-04-18&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
LATEST REPORTS FROM CHARLESTON.,Nothing of stirring importance has occurred today.,91578657,Historical Newspapers,," Copyright New York Times Company Apr 18, 1861"," 77958176 , 1440879 , 113715", front_page," Apr 18, 1861",0362-4331, English, English, 1," New York, N.Y.","Apr 18, 1861",New York Times (1857-1922),1861,http://search.proquest.com/docview/91578657?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=LATEST+REPORTS+FROM+CHARLESTON.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1861-04-18&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
IMPORTANT FROM CHARLESTON.,"At last safe at the Federal Capital, which will not remain so long, if the North does not arouse itself from its inertia, I will take up the thread of my narrative, which was so rudely broken off by the infamous arrest, alluded to by telegram.",91599946,Historical Newspapers,," Copyright New York Times Company Apr 17, 1861"," 77955765 , 1440867 , 113715", front_page," Apr 17, 1861",0362-4331, English, English, 1," New York, N.Y.","Apr 17, 1861",New York Times (1857-1922),1861,http://search.proquest.com/docview/91599946?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=IMPORTANT+FROM+CHARLESTON.%3A+A+RELIABLE+ACCOUNT+OF+THE+COMMENCE-+MENT+OF+HOSTILITIES.+EXPERIENCE+OF+THE+TIMES+CORRESPONDENT+AS+A+PRISONER+OF+WAR.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1861-04-17&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
OUR WASHINGTON CORRESPONDENCE,"The regular force concentrated at this point, with the volunteers and militia, which are being enlisted and drilled for active service, give to the Federal Metropolis quite a military appearance, and remind one of the accounts we read of the European Capitals, in which almost every third man to be met in the streets is a soldier.",91593294,Historical Newspapers,," Copyright New York Times Company Apr 17, 1861"," 77955775 , 1440867 , 113715", article," Apr 17, 1861",0362-4331, English, English, 1," New York, N.Y.","Apr 17, 1861",New York Times (1857-1922),1861,http://search.proquest.com/docview/91593294?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=OUR+WASHINGTON+CORRESPONDENCE%3A+MILITARY+APPEARANCE+OF+THE+METROPOLIS--IMPORTANCE+OF+PRECAUTIONARY+MEASURES--THE+CAPTURE+OF+FORT+SUMTER--EFFECT+UPON+THE+BORDER+STATES%2C+ETC.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1861-04-17&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
Sumter and the Administration.,"The Express is doing its utmost to excite public distrust of the Administration. It publishes a letter from Washington, in which the writer says:",91604458,Historical Newspapers,," Copyright New York Times Company Apr 17, 1861"," 77955813 , 1440867 , 113715", article," Apr 17, 1861",0362-4331, English, English, 4," New York, N.Y.","Apr 17, 1861",New York Times (1857-1922),1861,http://search.proquest.com/docview/91604458?accountid=13567, 4,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=Sumter+and+the+Administration.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1861-04-17&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=4&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
Major Anderson.,"The Courier and, Enquirer makes a most disingenuous attempt to shuffle out of the responsibility of its gross attack upon the honor and loyalty of Major ANDERSON, for by quoting part of a paragraph from a telegraphic dispatch from Washington in the TIMES of Monday. Our correspondent stated that suspicions of Major ANDERSON'S fidelity were excited in ""Washington by the news of his surrender; but he adds the following, which the Courier and Enquirer omits in its quotation:",91606551,Historical Newspapers,," Copyright New York Times Company Apr 17, 1861"," 77955814 , 1440867 , 113715", article," Apr 17, 1861",0362-4331, English, English, 4," New York, N.Y.","Apr 17, 1861",New York Times (1857-1922),1861,http://search.proquest.com/docview/91606551?accountid=13567, 4,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=Major+Anderson.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1861-04-17&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=4&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
DETAILS OF THE TAKING OF SUMTER.,"CHARLESTON, Sunday Apri1 14. The Reporter for the Associated Press did not arrive in this city until yesterday (Saturday,) morning, consequently he lost the opportunity to give a description of the pyrotechnic display on Friday night, which was, according to eye witnesses, truly grand.",91549284,Historical Newspapers,," Copyright New York Times Company Apr 16, 1861"," 88153002 , 1512529 , 113715", front_page," Apr 16, 1861",0362-4331, English, English, 1," New York, N.Y.","Apr 16, 1861",New York Times (1857-1922),1861,http://search.proquest.com/docview/91549284?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=DETAILS+OF+THE+TAKING+OF+SUMTER.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1861-04-16&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
