Title,Abstract,StoreId,ArticleType,Authors,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,FindACopy,Database
FROM THE BATTLE-FIELD OF ANTIETAM.,"Yesterday our lines advanced toward the enemy, when the discovery was made that the entire rebel army had retreated during the night, leaving their pickets along the entire line, so as to prevent us ro m gaining a knowledge of their movement until they had accomplished their purpose. Those left behind to perform this duty, generally surrendered as soon as our skirmishers appeared.",91693132,Historical Newspapers,," Copyright New York Times Company Sep 22, 1862"," 79178073-1 , 1450863 , 113715", front_page," Sep 22, 1862",0362-4331, English, English, 1," New York, N.Y.","Sep 22, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91693132?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=FROM+THE+BATTLE-FIELD+OF+ANTIETAM.%3A+THE+RETREAT+OF+THE+REBELS+ACROSS+THE+POTOMAC+THEIR+TRANSPORTATION+SAVED+RUMORS+OF+A+REBEL+FORCE+AT+WILLIAMSPORT+THE+DESPERATE+FIGHTING+OF+WEDNESDAY+LOSSES+OF+THE+ENEMY%2C+%26C.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-09-22&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE BATTLE OF ANTIETAM.,"The smoke of the battle has cleared away; the Grand Army, which, in this campaign, at least, has not been thwarted in one single contemplated move-...",91703352,Historical Newspapers,," Copyright New York Times Company Sep 21, 1862"," 79177978-1 , 1450862 , 113715", front_page," Sep 21, 1862",0362-4331, English, English, 1," New York, N.Y.","Sep 21, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91703352?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+BATTLE+OF+ANTIETAM.%3A+FURTHER+PARTICULARS+FROM+OUR+SPECIAL+CORRESPONDENT.+INCIDENTS+OF+THE+BATTLE-FIELD.+EFFECT+OF+THE+REBEL+RAID+INTO+MARYLAND+SWINDLING+THE+PEOPLE+SHOOTING+AT+WOMEN+JACKSON%27S+LOSSES+THE+BATTLE-GROUND+SHOCKING+SCENES+THE+NEW-HAMPSHIRE+FIFTH+A+DARING+ACT+THE+9TH+NEW-YORK+THE+63D+NEW-YORK+DEATH+AT+THE+POST+OF+DUTY+A+DEATH+STRUGGLE%2C+%26C.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-09-21&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
OUR LATEST WASHINGTON DISPATCHES,"A special dispatch from the TIMES' Baltimore correspondent says that Gen. McCLELLAN'S bulletins have greatly discouraged the rebels there. They are inclined to believe that the Confederate combinations have failed, and that their cause is ruined.",91686127,Historical Newspapers,," Copyright New York Times Company Sep 20, 1862"," 79177857 , 1450860 , 113715", front_page," Sep 20, 1862",0362-4331, English, English, 1," New York, N.Y.","Sep 20, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91686127?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=OUR+LATEST+WASHINGTON+DISPATCHES&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-09-20&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
GEN. MANSFIELD.,"Brig.-Gen. J. K. F. MANSFIELD, killed at the battle of Sharpsburgh on Wednesday, was a native of Connecticut, from which State he was appointed a cadet to the West Point Military Academy in Oct., 1817. He was at the time of his death about sixty years of age.",91691473,Historical Newspapers,," Copyright New York Times Company Sep 20, 1862"," 79177861-1 , 1450860 , 113715", front_page," Sep 20, 1862",0362-4331, English, English, 1," New York, N.Y.","Sep 20, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91691473?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=GEN.+MANSFIELD.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-09-20&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
The Rebel Army in Full Flight Out of Maryland.,,91741283,Historical Newspapers,," Copyright New York Times Company Sep 20, 1862"," 79177866-1 , 1450860 , 113715", front_page," Sep 20, 1862",0362-4331, English, English, 1," New York, N.Y.","Sep 20, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91741283?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=The+Rebel+Army+in+Full+Flight+Out+of+Maryland.%3A+The+Dead+and+Wounded+Left+Behind.+Our+Cavalry+Pushing+Them+Across+the+Potomac.+The+Whole+National+Army+in+Good+Condition.+Further+Details+of+the+Great+Battle+of+Wednesday.+No+Fighting+of+Consequence+on+Thursday.+Official+Dispatches+from+Gen.+McClellan.+HE+ANNOUNCES+A+COMPLETE+VICTORY.+DISPATCHES+FROM+GEN.+McCLELLAN.+FIRST+DISPATCH.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-09-20&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE BATTLE OF WEDNESDAY.,"Fierce and desperate battle between 200,000 men has raged since daylight, yet night closes on an uncertain field. It is the greatest fight since Waterloo all over the field contested with an obstinacy equal even to Waterloo. If not wholly a victory to-night, I believe it is the prelude to a victory to-morrow. But what can be foretold of the future of a fight in which from 5 in the morning till 7 at night the best troops of the continent have fought without decisive result?",91693885,Historical Newspapers," From the Tribune Extra.
From the Tribune Extra."," Copyright New York Times Company Sep 20, 1862"," 79177865 , 1450860 , 113715", front_page," Sep 20, 1862",0362-4331, English, English, 1," New York, N.Y.","Sep 20, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91693885?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+BATTLE+OF+WEDNESDAY.%3A+ANOTHER+DETAILED+ACCOUNT+OF+THE+GREAT+STRUGGLE&amp;rft.au=From+the+Tribune+Extra.&amp;rft.aulast=From+the+Tribune+Extra.&amp;rft.aufirst=&amp;rft.date=1862-09-20&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE BATTLE OF ANTIETAM.,"On Wednesday morning, Sept. 17, the sun rose in a cloudless sky, and all nature seemed to smile as if the world were filled with the elect of God. But its splendors were soon dimmed with the smoke rising from the battle-field.",91682679,Historical Newspapers,," Copyright New York Times Company Sep 20, 1862"," 79177864 , 1450860 , 113715", front_page," Sep 20, 1862",0362-4331, English, English, 1," New York, N.Y.","Sep 20, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91682679?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+BATTLE+OF+ANTIETAM.%3A+THE+GREAT+VICTORY.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-09-20&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
BATTLE OF ANTIETAM CREEK.,"Another great battle has been fought, and the cause of the Union has once more been vindicated upon one of the most bloody and well-contested fields known to ancient or modern times. Wednesday, Sept. 17, 1862, will, we predict, here after be looked upon as an epoch in the history of the rebellion, from which will date the inauguration of its downfall. On that day about one hundred and sixty thousand men met in deadly strife upon the field of Antietam a name which will occupy a leading position in the history of the war and there, marshaled by brave and able men, fought with a desperation and courage never before excelled, and rarely, if ever equaled, for twelve hours, leaving the Union army in possession of the contested ground. This victory was not gained, however, without the sacrifice of many valuable lives, and the maiming of thousands of individuals.",91703453,Historical Newspapers,," Copyright New York Times Company Sep 20, 1862"," 79177863-1 , 1450860 , 113715", front_page," Sep 20, 1862",0362-4331, English, English, 1," New York, N.Y.","Sep 20, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91703453?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=BATTLE+OF+ANTIETAM+CREEK.%3A+FULL+PARTICULARS+FROM+OUR+SPECIAL+CORRESPONDENT.+THE+MOST+STUPENDOUS+STRUGGLE+OF+MODERN+TIMES.+THE+BATTLE+WON+BY+CONSUMMATE+GENERALSHIP.+THE+REBEL+LOSSES+ESTIMATED+AS+HIGH+AS+THIRTY+THOUSAND.+A+GREAT+NUMBER+OF+PRISONERS+CAPTURED.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-09-20&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE GREAT BATTLES IN MARYLAND.,"The accompanying map will give a succinct view of the scene and localities of the great battles of the present week, and of the course of the rebel movements from the time they crossed the Potomac' until Wednesday night. On Friday evening last, one week ago to-day, our army entered Frederick, having driven the rebel forces up to and beyond that place, from the point at which they crossed the Potomac, above and below the Point of Rocks. Our",91702118,Historical Newspapers,," Copyright New York Times Company Sep 19, 1862"," 78698446-1 , 1446051 , 113715", front_page," Sep 19, 1862",0362-4331, English, English, 1," New York, N.Y.","Sep 19, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91702118?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+GREAT+BATTLES+IN+MARYLAND.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-09-19&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
The Fighting Continued Through Wednesday.,"A great battle has been fought, and we are victorious. I had the honor to open it yesterday afternoon, and it continued until 10 o'clock this morning, when I was wounded, and compelled to quit the field.",91703575,Historical Newspapers,," Copyright New York Times Company Sep 19, 1862"," 78698455-1 , 1446051 , 113715", front_page," Sep 19, 1862",0362-4331, English, English, 1," New York, N.Y.","Sep 19, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91703575?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=The+Fighting+Continued+Through+Wednesday.%3A+The+Advantages+on+the+Side+of+the+National+Army.+THE+BATTLE+NOT+RENEWED+YESTERDAY.+Great+Extent+and+Magnitude+of+the+Struggle.+The+Entire+Rebel+Army+in+Maryland.+A+Dispatch+from+the+Gallant+General+Hooker.+He+Claims+a+Great+Victory+on+Wednesday.+DREADFUL+CARNAGE+ON+BOTH+SIDES+Our+Losses+Estimated+at+Ten+Thousand+Killed+and+Wounded.+DISPATCH+FROM+GEN.+HOOKER.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-09-19&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
