Title,Abstract,StoreId,ArticleType,Authors,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,FindACopy,Database
"REBEL REPORTS OF THE BATTLE AT PERRYVILLE, KY.",The Register publishes the following in an extra today:,91702410,Historical Newspapers,," Copyright New York Times Company Oct 22, 1862"," 90583480-1 , 1524532 , 113715", front_page," Oct 22, 1862",0362-4331, English, English, 1," New York, N.Y.","Oct 22, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91702410?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=REBEL+REPORTS+OF+THE+BATTLE+AT+PERRYVILLE%2C+KY.%3A+GEN.+STUART%27S+DASH.+THE+FIGHT+AT+FRANKLIN.+A+REVIEW+OF+THE+SITUATION.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-10-22&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE WAR IN KENTUCKY.,,91693510,Historical Newspapers,," Copyright New York Times Company Oct 19, 1862"," 78699285-1 , 1446059 , 113715", article," Oct 19, 1862",0362-4331, English, English, 2," New York, N.Y.","Oct 19, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91693510?accountid=13567, 2,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+WAR+IN+KENTUCKY.%3A+A+REVIEW+OF+THE+BATTLE+OF+CHAPLIN+HILLS.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-10-19&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=2&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE RECENT BATTLE.,"Capt. WATSON, of the Eightieth Indiana, who was wounded in the battle at Perryville, arrived at St. Louis on Sunday. The Louisville Journal has this information from him:",91673953,Historical Newspapers,," Copyright New York Times Company Oct 19, 1862"," 78699288 , 1446059 , 113715", article," Oct 19, 1862",0362-4331, English, English, 2," New York, N.Y.","Oct 19, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91673953?accountid=13567, 2,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+RECENT+BATTLE.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-10-19&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=2&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE BATTLE AT PERRYVILLE.,"Among the bloodiest of all the bloody dramas of this war has just been enacted. We left our camp on the morning of the 8th, at 7 o'clock, taking a hilly, dusty road across the country, which, leading in a northwesterly direction, entered the Harrodsburgh turnpike, about two miles from the village of Perryville, which we approached from the southeast, or perhaps a little east of southeast.",91702276,Historical Newspapers," From Our Own Correspondent.
From Our Own Correspondent."," Copyright New York Times Company Oct 17, 1862"," 79179657-1 , 1450880 , 113715", article," Oct 17, 1862",0362-4331, English, English, 8," New York, N.Y.","Oct 17, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91702276?accountid=13567, 8,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+BATTLE+AT+PERRYVILLE.%3A+OPENING+OF+THE+ENGAGEMENT+DISPOSITION+OF+THE+NATIONAL+FORCES+POSITION+OF+THE+CONFEDERATES+TOPOGRAPHY+OF+THE+BATTLE-FIELD+SCENES+ON+THE+BATTLE-FIELD.&amp;rft.au=From+Our+Own+Correspondent.&amp;rft.aulast=From+Our+Own+Correspondent.&amp;rft.aufirst=&amp;rft.date=1862-10-17&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=8&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE POSITION IN KENTUCKY,"The declara tion of the Louisville and Cincinnati papers that the Union forces had reoccupied the towns of Lexington and Danville, Ky., almost concurrently with the battle at Perryville proves to have been incorrect. And these movements failing, the entire theory built upon them, that the rebels were flanken on the east as well as the south and could not escape from the State, fails also. We find it necessary, therefore, on the corrected reports from Kentucky, to recast our views of the po- sition, and to confess that we now see little enough hope of ""bagging"" the army of BRAGG.",91715655,Historical Newspapers,," Copyright New York Times Company Oct 16, 1862"," 78698947 , 1446056 , 113715", article," Oct 16, 1862",0362-4331, English, English, 4," New York, N.Y.","Oct 16, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91715655?accountid=13567, 4,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+POSITION+IN+KENTUCKY&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-10-16&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=4&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE WAR IN KENTUCKY.,"There was skirmisking yesterday all along the line from Harrodsburgh to Stanford. The rebels are trying to get out of the State. It is thought that Gen. BRAGG is hurrying outward because on the day of the Perryville battle he heard that Gens. PRIOE and VAN DORN had been beaten at Corinth, and could not get any reinforcements from that quarter.",91690736,Historical Newspapers,," Copyright New York Times Company Oct 16, 1862"," 78698976-1 , 1446056 , 113715", article," Oct 16, 1862",0362-4331, English, English, 8," New York, N.Y.","Oct 16, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91690736?accountid=13567, 8,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+WAR+IN+KENTUCKY.%3A+HEAVY+SKIRMISHING+IN+PROGRESS.+THE+REBELS+TRYING+TO+GET+OUT+OF+THE+STATE.+STARTLING+REPORTS.+THE+WHOLE+OF+KIRBY+SMITH%27S+ARMY+SAID+TO+BE+CAPTURED.+PARIS+IN+POSSESSION+OF+THE+NATIONAL+FORCES.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-10-16&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=8&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE WAR IN KENTUCKY.,"Seven hundred and fifty wounded soldiers from Perryville, mostly slightly wounded, and gen erally belonging to Ohio and the Northwestern States, have arrived. Nearly all of them were accommodated at our hospitals, and the remainder taken to New-Albany.",91690776,Historical Newspapers,," Copyright New York Times Company Oct 15, 1862"," 461021502-1 , 6028452 , 113715", article," Oct 15, 1862",0362-4331, English, English,," New York, N.Y.","Oct 15, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91690776?accountid=13567, 8,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+WAR+IN+KENTUCKY.%3A+THE+REBELS+STILL+RETREATING+AND+GEN.+BUELL+PURSUING.+EVACUATION+OF+CAMP+DICK+ROBINSON.+LEXINGTON+OCCUPIED+BY+THE+NATIONAL+FORCES.+REPORTTS+FROM+CAIRO.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-10-15&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=8&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE WAR IN KENTUCKY.,"In compliance with orders from Col. MUNDAY, Chief of Military Police, Maj. SPENCER, commanding Louisville Barracks, notifies all liquor dealers, where they are found selling liquor to soldiers, that their houses will be closed, their stock confiscated and poured into the street, and the proprietors arrested and confined.",91701474,Historical Newspapers,," Copyright New York Times Company Oct 14, 1862"," 355969972-1 , 2488962 , 113715", front_page," Oct 14, 1862",0362-4331, English, English, 1," New York, N.Y.","Oct 14, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91701474?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+WAR+IN+KENTUCKY.%3A+SOME+OF+THE+RESULTS+OF+THE+LATE+BATTLE+AT+PERRYVILLE.+THE+REBEL+GENERALS+BRAGG+AND+CHEATHAM+BELIEVED+TO+BE+KILLED.+ANOTHER+GREAT+BATTLE+EXPECTED+ON+SUNDAY.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-10-14&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE WAR IN KENTUCKY.,"It is understood that a dispatch from Gen. BOYLE, dated at Louisville at 10 o'clock last night, reached here this morning, saying that it was gener- ally believed that the rebel Generals, BRAGG and CHEATHEM, were both killed in the engagement of Wednesday last, near Bardstown; that our loss in killed, wounded and missing, was between fifteen hundred and two thousand, white that of the enemy was much larger, and that we held the field that night and skirmished with them in the retreat next morning. In compliance with orders from Col. MUNDAY, Chief of Military Police, Maj. SPENCER, commanding Louisville Barracks, notifies all liquor dealers, where they are found selling liquor to soldiers, that their houses will be closed, their stock confiscated and poured into the street, and the proprietors arrested and confined.",91685390,Historical Newspapers,," Copyright New York Times Company Oct 14, 1862"," 355970082 , 2488962 , 113715", article," Oct 14, 1862",0362-4331, English, English, 2," New York, N.Y.","Oct 14, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91685390?accountid=13567, 2,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+WAR+IN+KENTUCKY.%3A+SOME+OF+THE+RESULTS+OF+THE+LATE+BATTLE+AT+PERRYVILLE%2C+THE+REBEL+GENERALS+BRAGG+AND+CHEATHAM+BELIEVED+TO+BE+KILLED.+ANOTHER+GREAT+BATTLE+EXPECTED+ON+SUNDAY.+THREATENED+CONFISCATION+OF+LIQUORS+TOO+MUCH+INSUBORDINATION+COLS.+BOONE+AND+GRIGSBY+CARS+TO+FRANKFORT+AND+OVER+SALT+RIVER.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-10-14&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=2&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE WAR IN KENTUCKY.,"To Maj-Gen. Hallack, General-in-Chief: I have already advised you of the movements of the army under my command from Louisville. More or less skirmishing has occurred daily with the enemy's cavalry. Since then it was supposed the enemy would give battle at Bardstown.",91695416,Historical Newspapers,," Copyright New York Times Company Oct 13, 1862"," 79179446-1 , 1450878 , 113715", front_page," Oct 13, 1862",0362-4331, English, English, 1," New York, N.Y.","Oct 13, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91695416?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+WAR+IN+KENTUCKY.%3A+GEN.+BUELL%27S+REPORT+OF+THE+BATTLE+OF+PERRYVILLE.+THE+ENEMY+EVERYWHERE+REPULSED.+OUR+LOSS+ESTIMATED+AT+1%2C500+KILLED+AND+WOUNDED.+ANOTHER+BATTLE+EXPECTED+YESTERDAY.+CAPTURE+OF+SUPPLIES+BY+THE+REBELS.GEN.+BUELL%27S+REPORT.+OUR+DISPATCHES+FROM+LOUISVILLE.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-10-13&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
